Precio,Ubicacion,Área (m^2),Distrito,Dormitorios,Baños,Latitud,Longitud,Link,n° colegios (radio 1500m),n° parques/areas verdes (radio 800m),n° hospitales (radio 2000m),n° restaurantes (radio 800m),n° supermercados (radio 1000m),n° gasolineras (radio 1000m)
95000.0,"Jirón Mariscal Sucre, Magdalena Del Mar, Lima Province, Perú",81.0,Magdalena del Mar,3,3,-12.09483,-77.06768,https://www.laencontre.com.pe/inmueble/e5ff-b0dc-a7b3c7fb-bbd7a753b927-4ed9,40,33,4,106,1,53
829369.0,"Avenida Surco 419, Cuadra 4, Barranco, Lima, 15063, Per",507.0,Barranco,4,4,-12.14699,-77.01603,https://www.laencontre.com.pe/inmueble/8f15-b20e-1a8c2c59-2441e4a733dd-4670,36,30,2,192,2,43
360000.0,"Jirón Cumbibirá 100-120, Cuadra 1, Ur. La Capullana, Santiago De Surco, Lima, 15048, Per",107.0,Santiago de Surco,,,-12.13859,-77.00352,https://www.laencontre.com.pe/inmueble/204d-8e2d-7d2af93f-c1ccb938e45e-4b15,41,36,2,55,3,51
179000.0,"Capilla San Francisco De Asís, Avenida Buenos Aires, Chorrillos, Perú",100.0,Chorrillos,10,8,-12.1877,-76.99096,https://www.laencontre.com.pe/inmueble/5eb0-a903-513a0351-b439c67f99ed-4c20,57,20,1,1,0,12
345000.0,"Pueblo Libre, Lima",218.0,Pueblo Libre,5,2,-12.07653,-77.06735,https://www.laencontre.com.pe/inmueble/48a1-9f0e-26e0e33c-73bf54fa8a0-4704,51,49,6,138,4,71
185000.0,"Rimac, Lima",160.0,Rimac,4,3,-12.02172,-77.03317,https://www.laencontre.com.pe/inmueble/2a12-a82e-a22d205-702f928d81b7-486e,51,39,4,8,2,1
1044781.0,"Los Almendros 159, La Molina, Perú",1148.0,La Molina,6,6,-12.06613,-76.96051,https://www.laencontre.com.pe/inmueble/1bdb-b13b-f23b2bf7-ae9d1849502f-4cc1,25,31,2,22,4,47
405000.0,"Parque La Cruz De Vizcaya, Calle Tarragona, Surco, Perú",200.0,Santiago de Surco,4,3,-12.12529,-77.00098,https://www.laencontre.com.pe/inmueble/c1b3-88e0-928cfb1e-7216ef4433a9-4761,30,47,2,142,1,35
280000.0,"Av. Ayacucho 595, Surco, Perú",180.0,Santiago de Surco,5,3,-12.13893,-76.99947,https://www.laencontre.com.pe/inmueble/a0fa-9d3c-e9e92097-3052df968ca7-4d85,43,32,2,45,3,84
139900.0,"Los Olivos, Lima",213.0,Los Olivos,7,2,-11.97626,-77.07503,https://www.laencontre.com.pe/inmueble/86c3-b052-8f6efc16-dd452651b20e-3577,81,45,4,70,2,65
139000.0,"Jirón Maximo Gorbitz, San Juan De Miraflores, Perú",160.0,San Juan de Miraflores,7,4,-12.15993,-76.96233,https://www.laencontre.com.pe/inmueble/494a-83e3-d24b1012-7bf05d7ff6f2-48c8,108,49,2,43,1,50
335000.0,"La Victoria, Lima",1050.0,La Victoria,4,4,-12.07533,-77.01583,https://www.laencontre.com.pe/inmueble/57e2-9cc7-cc76f047-39c1cbf9c6cb-4362,55,27,4,94,3,75
660000.0,"Pancho Fierro, Santiago De Surco, Perú",300.0,Santiago de Surco,5,4,-12.12053,-76.98456,https://www.laencontre.com.pe/inmueble/bef3-9bd8-7aee5c53-b600db98619b-4d5a,18,28,1,42,4,0
290000.0,"Jr. José Mariano Arce 259, Pueblo Libre, Perú",110.0,Pueblo Libre,5,4,-12.07115,-77.06341,https://www.laencontre.com.pe/inmueble/532023,55,46,6,105,3,58
195000.0,"Magdalena Del Mar, Lima",110.0,Magdalena del Mar,5,4,-12.09483,-77.06768,https://www.laencontre.com.pe/inmueble/608104,40,33,4,106,1,53
480000.0,"Calle Juan José Calle, Lima, Perú",200.0,Lima,4,3,-12.18785,-76.97985,https://www.laencontre.com.pe/inmueble/7dc4-a7b7-4541a97-13c6a4768b1b-4921,43,18,0,33,0,7
900000.0,"Bresciani, Barranco, Perú",300.0,Barranco,3,4,-12.15212,-77.02316,https://www.laencontre.com.pe/inmueble/483b-9a56-5ab72e1c-78f822b12b4e-49bc,21,19,3,125,1,9
2800000.0,"Orrantia, Lima",441.0,Lima,5,5,-12.09437,-77.041,https://www.laencontre.com.pe/inmueble/7c86-990f-573b45bf-ba8a1824cf61-40ef,29,12,4,112,5,23
499000.0,"Jirón Cerro Azul, Santiago De Surco, Perú",423.0,Santiago de Surco,6,5,-12.13421,-76.97696,https://www.laencontre.com.pe/inmueble/80f0-ba50-3589cb73-5026f4927648-4cc8,45,18,1,36,5,33
487000.0,"Malecón De La Marina, Miraflores, Lima, Lima, Peru",209.0,Miraflores,2,3,-12.11535,-77.04834,https://www.laencontre.com.pe/inmueble/351863,2,22,0,90,1,55
165000.0,"Chorrillos, Lima",158.0,Chorrillos,1,1,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/c3da-892e-7b69485f-649952b9d21e-4b1b,52,19,2,40,4,60
890000.0,"Santiago De Surco, Lima",630.0,Santiago de Surco,3,4,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/b61d-8a13-ba681e82-d26833412866-48cd,27,19,1,139,5,33
1280000.0,"La Planicie, Lima",1196.0,Lima,7,6,-11.87943,-77.13563,https://www.laencontre.com.pe/inmueble/6e2d-b913-dd22581e-f1888f21477d-42c0,3,15,3,6,1,7
300000.0,"Quilmana, Cañete",910.0,Quilmana,6,3,-12.94677,-76.38271,https://www.laencontre.com.pe/inmueble/d016-8095-c561413e-62e2a2c0b3b7-40f8,7,8,0,0,0,0
145000.0,"Santo Domingo, Carabayllo, Perú",218.0,Carabayllo,8,8,-11.87414,-77.03037,https://www.laencontre.com.pe/inmueble/6873-939d-3c21e48b-2ddf1d13ac96-4aff,27,41,0,13,0,12
1100000.0,"Juan Alfaro 157, Miraflores, Perú",577.0,Miraflores,8,10,-12.12386,-77.02265,https://www.laencontre.com.pe/inmueble/fc3b-8c21-f42f98b-6d95d58949b1-476a,26,13,2,206,10,101
286000.0,"La Molina, Lima",160.0,La Molina,3,3,-12.08997,-76.92359,https://www.laencontre.com.pe/inmueble/bc45-8d86-91e7a480-4f66651201d3-4926,8,9,0,0,2,1
529000.0,"Av. Pedro Venturo 333, Santiago De Surco, Perú",300.0,Santiago de Surco,5,4,-12.12076,-76.99452,https://www.laencontre.com.pe/inmueble/6acc-9c04-3c7bce0d-ca3902d09a35-4fc5,30,46,1,88,4,38
1652000.0,"Santiago De Surco, Lima",826.0,Santiago de Surco,2,2,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/4cb0-9395-5dc7a6df-bd43429f7f31-4e29,27,19,1,139,5,33
190000.0,"Los Suspiros, Lurín, Perú",229.0,Lurin,6,5,-12.30296,-76.84808,https://www.laencontre.com.pe/inmueble/8c28-9103-3e0cafde-b43c69336019-40d5,6,3,0,20,0,24
245000.0,"Jirón La Florida 689, Cuadra 6, San Martín De Porres, Lima, 15108, Per",381.0,San Martín de Porres,9,9,-11.99661,-77.09754,https://www.laencontre.com.pe/inmueble/e99d-a956-74e541d9-d256449eb416-4eb3,86,44,0,22,0,7
490000.0,"Corpac, Lima",360.0,Lima,5,3,-12.09887,-77.01374,https://www.laencontre.com.pe/inmueble/1aa8-960a-6656efbf-39d87895cbcf-39a7,14,34,3,44,3,95
1087000.0,"El Herraje, La Molina, Perú",431.0,La Molina,5,6,-12.08936,-76.9298,https://www.laencontre.com.pe/inmueble/de75-b6d9-b6d74886-71f66cbb5c62-440c,4,6,0,0,2,1
390000.0,"Jirón Eloy Reátegui, Ur. San German, San Martín De Porres, Lima, 15103, Per",414.0,San Martín de Porres,13,10,-12.01632,-77.07501,https://www.laencontre.com.pe/inmueble/7bab-a5f7-31b2649d-7adb2afd160d-4335,72,43,2,28,1,19
290000.0,"Hermanos Catari, San Miguel, Perú",235.0,San Miguel,4,3,-12.07567,-77.09905,https://www.laencontre.com.pe/inmueble/2aa-9589-c404df10-e606c6af37fe-4ce9,37,38,4,56,2,46
579000.0,"Johannes Brahms, Lima, Perú",315.0,Lima,5,4,-12.10043,-76.99143,https://www.laencontre.com.pe/inmueble/37b9-a2f3-2f0d53f0-7086f866b741-47a1,23,41,2,23,1,15
343000.0,"Condominio Rancho Sur Asia, Asia, Cañete, Perú",152.0,Mala,4,1,-12.70402,-76.63777,https://www.laencontre.com.pe/inmueble/f76e-a22e-de29b942-e8a329f4297c-40bc,1,0,0,0,0,0
265000.0,"Maranga, Lima",135.0,Lima,5,5,-12.07714,-77.09234,https://www.laencontre.com.pe/inmueble/edc1-8e8c-e7aaff99-ce2b5d16716b-4f68,38,45,3,104,4,34
118000.0,"Los Pinos, Carabayllo, Perú",163.0,Carabayllo,3,2,-11.86852,-77.02027,https://www.laencontre.com.pe/inmueble/911b-9dae-a0450f4c-11f3da2a79de-413a,41,26,0,12,0,14
360000.0,"Calle 8, Ur. Canto Rey, San Juan De Lurigancho, Lima, 15434, Per",383.0,San Juan de Lurigancho,6,3,-11.97688,-76.99872,https://www.laencontre.com.pe/inmueble/be9e-b89f-986fc4bc-2b779c01d77b-49c2,63,14,4,48,1,20
162000.0,"Urbanización Fundo Oyague, Avenida Brasil, Jesús María, Lima, Perú",132.0,Jesús María,6,4,-12.07495,-77.05354,https://www.laencontre.com.pe/inmueble/205b-b7b2-72baca87-ef7a4875a341-4ad1,70,27,9,144,3,56
160000.0,"San Martin De Porres, Lima",200.0,San Martín de Porres,6,3,-12.01032,-77.08539,https://www.laencontre.com.pe/inmueble/d78e-a612-f02f6959-49dbe6d5e458-44b4,71,39,2,31,2,42
89000.0,"Villa El Salvador, Lima",240.0,Villa El Salvador,2,1,-12.21521,-76.94217,https://www.laencontre.com.pe/inmueble/372663,51,62,4,85,0,26
450000.0,"Jirón Enrique Salazar Barreto 684, Surco, Perú",255.0,Santiago de Surco,7,4,-12.13581,-76.99554,https://www.laencontre.com.pe/inmueble/becc-8139-696809e0-3fd625f9b3a9-41f7,42,38,2,33,2,70
650000.0,"Salvador Gutierrez, Miraflores, Perú",390.0,Miraflores,6,5,-12.11877,-77.00985,https://www.laencontre.com.pe/inmueble/6cfa-b350-a105e2f9-12e2a9d1dd8-42f2,32,37,3,51,3,105
3500000.0,"Cercado De Miraflores, Lima",1308.0,Lima,10,6,-12.14283,-77.02023,https://www.laencontre.com.pe/inmueble/633-a4f7-840079e4-61e3e18e6eea-4c1f,25,36,2,201,2,34
695000.0,"Jirón Batalla De San Juan, Lima, Perú",308.0,Lima,3,3,-12.12005,-76.98743,https://www.laencontre.com.pe/inmueble/7de-b4a8-ccba2282-10283dfad276-4567,17,29,1,43,3,19
520000.0,"Santo Domingo 242, Santiago De Surco, Perú",340.0,Santiago de Surco,5,4,-12.11051,-76.97247,https://www.laencontre.com.pe/inmueble/e7d1-a5dc-a4bb30d-8abc5c16fded-4b4f,10,45,0,88,2,33
119000.0,"San Martin De Porres, Lima",98.0,San Martín de Porres,3,1,-12.01032,-77.08539,https://www.laencontre.com.pe/inmueble/cf82-a0a1-32671deb-410fea81246-4ad1,71,39,2,31,2,42
260000.0,"Alfredo Novoa Cava, San Miguel, Perú",160.0,San Miguel,4,3,-12.07383,-77.09081,https://www.laencontre.com.pe/inmueble/526967,41,33,3,103,4,52
175000.0,"Lyon, San Juan De Lurigancho, Perú",300.0,San Juan de Lurigancho,13,4,-12.00395,-77.00695,https://www.laencontre.com.pe/inmueble/cfb7-a604-e61a27c6-449953a51e2b-4589,99,23,2,104,1,20
40000.0,"Av. Ancón, Puente Piedra, Perú",160.0,Puente Piedra,2,1,-11.8323,-77.11113,https://www.laencontre.com.pe/inmueble/5a16-992f-91e5e73f-e1fe5f50061d-4537,26,6,1,10,0,47
190000.0,"Comas, Lima",250.0,Comas,6,4,-11.93298,-77.04085,https://www.laencontre.com.pe/inmueble/4b0b-887b-97e489bf-24e2174760e-49b1,57,19,2,19,4,0
360000.0,"Los Capulíes 195, Ate, Perú",275.0,Ate,5,6,-12.08025,-76.98318,https://www.laencontre.com.pe/inmueble/cc66-ab7c-e2bc9b48-5d7463b272fe-429d,35,54,1,70,3,20
730000.0,"Surquillo, Lima",370.0,Surquillo,4,4,-12.11533,-77.01011,https://www.laencontre.com.pe/inmueble/a8fa-9c77-a615d5c6-9519adbfebce-4953,34,38,5,34,3,117
100000.0,"Avenida Miramar 834, Ancón, Perú",150.0,Ancon,5,4,-11.76473,-77.17065,https://www.laencontre.com.pe/inmueble/614843,14,4,1,1,0,0
190000.0,"Cercado De Lima, Lima",160.0,Lima,5,4,-12.0503,-77.03662,https://www.laencontre.com.pe/inmueble/198e-8aef-c280e753-f8d22fd71a70-3153,75,9,20,107,7,16
380000.0,"Surco, Lima, Perú",201.0,Surco,5,3,-11.87035,-76.42625,https://www.laencontre.com.pe/inmueble/448833,2,0,0,0,0,0
160000.0,"Lancaster, Ate, Perú",90.0,Ate,5,7,-12.03801,-76.92203,https://www.laencontre.com.pe/inmueble/7601-b988-d567259a-adedde76980f-4fcb,47,14,4,10,1,44
360000.0,"Pachacamac, Lima",2501.0,Pachacamac,5,7,-12.14651,-76.81798,https://www.laencontre.com.pe/inmueble/b6ab-8f87-f4555802-bf1343e475b2-4236,0,5,0,0,0,0
360000.0,"Pachacamac, Lima",2500.0,Pachacamac,4,2,-12.14651,-76.81798,https://www.laencontre.com.pe/inmueble/caf9-98fe-c52e7423-4e7dd1811b08-4c05,0,5,0,0,0,0
219000.0,"B, San Juan De Miraflores, Perú",160.0,San Juan de Miraflores,3,3,-12.16249,-76.97057,https://www.laencontre.com.pe/inmueble/8560-bb5d-602cb2ba-dad944846d0f-4685,104,58,2,58,0,16
600000.0,"Mi Banco, Avenida Mariscal Ramón Castilla, Ur. Las Magnolias, Santiago De Surco, Lima, 15049, Per",360.0,Santiago de Surco,,,-12.13442,-77.01136,https://www.laencontre.com.pe/inmueble/9d4a-bb56-a215636f-a89cfa812532-4dc1,33,45,2,48,2,77
850000.0,"Calle Los Centinelas, Surco, Lima, Perú",677.0,Lima,5,7,-12.11316,-76.96496,https://www.laencontre.com.pe/inmueble/96e2-a8eb-fffb5f20-3e9bf8866c82-4795,6,34,0,5,2,7
160000.0,"Condominio Los Nísperos, Quilmaná, Cañete, Perú",540.0,Quilmana,3,2,-12.94677,-76.38271,https://www.laencontre.com.pe/inmueble/2f2b-aefd-cc5bf802-a0604c4fb8c8-4ef8,7,8,0,0,0,0
295000.0,"Maranga, Lima",163.0,Lima,6,4,-12.07714,-77.09234,https://www.laencontre.com.pe/inmueble/fb99-a4d1-e180e0bd-1b14802da131-496f,38,45,3,104,4,34
25034862.0,"Condominio Farallones, Asia, Perú",250.0,Asia,5,5,-12.73415,-76.63403,https://www.laencontre.com.pe/inmueble/9fc1-c039-6ff3e35f-f2fc963cc602-45e4,0,0,0,0,0,0
560000.0,"El Sol De La Molina, Lima",507.0,Lima,4,4,-12.08324,-76.90334,https://www.laencontre.com.pe/inmueble/2e66-8a3b-b886e1af-fe6924179e7c-4232,7,4,0,8,3,19
90000.0,"Puente Piedra, Lima",120.0,Puente Piedra,4,3,-11.8383,-77.09863,https://www.laencontre.com.pe/inmueble/334855,36,5,0,8,0,17
320000.0,"Bungalows San Bartolo, Malecon Jose De San Martin, San Bartolo, Perú",306.0,San Bartolo,6,5,-12.38963,-76.78149,https://www.laencontre.com.pe/inmueble/3b8a-a5e7-e152f49c-d14e74beb187-4d53,7,19,0,1,0,1
480000.0,"Orrantia, Lima",226.0,Lima,4,3,-12.09437,-77.041,https://www.laencontre.com.pe/inmueble/d21e-a430-63bed866-d7bb110cb3e8-4d10,29,12,4,112,5,23
550000.0,"Santiago De Surco, Lima",379.0,Santiago de Surco,6,4,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/8ff4-b925-b929372f-c8f8ce5a6ccd-42d6,27,19,1,139,5,33
220000.0,"Chorrillos, Lima",260.0,Chorrillos,4,2,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/5eaf-8744-5bfad1-ab3417a32330-4190,52,19,2,40,4,60
229000.0,"Av Lima, Barranco, Perú",225.0,Barranco,4,2,-12.14372,-77.02074,https://www.laencontre.com.pe/inmueble/a815-8ea2-b1b9f910-c7d3a565b619-4542,24,33,3,215,2,43
260000.0,"Pasaje Justo Figuerola, Lince, Perú",148.0,Lince,3,2,-12.08047,-77.03686,https://www.laencontre.com.pe/inmueble/f323-8327-7f569bc0-a7d5a989ebef-4518,67,14,4,161,5,124
535000.0,"Av. De Las Artes Nte. 1500, Lima, Perú",313.0,Lima,6,4,-12.0905,-76.98795,https://www.laencontre.com.pe/inmueble/cd47-902d-9fe79d9a-116f6f4bc252-49dd,28,43,1,4,0,20
360000.0,"Salvador Dali, Santiago De Surco, Perú",295.0,Santiago de Surco,7,6,-12.16166,-76.99281,https://www.laencontre.com.pe/inmueble/fc28-aa55-9f483448-e510e15a25b8-4db5,35,49,1,50,3,0
119500.0,"Calle 11, Ur. Kamay, San Martín De Porres, Lima, 15109, Per",185.0,San Martín de Porres,5,3,-11.99082,-77.10064,https://www.laencontre.com.pe/inmueble/b327-96b4-d09f180f-9d47e4a0a318-4233,81,44,0,24,1,62
217000.0,"Urb Alfonso Cobian, Chaclacayo, Lima, Perú",299.0,Chaclacayo,7,5,-11.98643,-76.80902,https://www.laencontre.com.pe/inmueble/4718-a03c-9fe91cc9-77e154d0fe96-47a8,14,15,1,12,0,16
250000.0,"Manuel Irribarren 330, Miraflores, Perú",212.0,Miraflores,3,1,-12.1206,-77.02138,https://www.laencontre.com.pe/inmueble/454438,30,14,4,131,7,136
470000.0,"Calle Santa Rita 131, Surco, Perú",240.0,Santiago de Surco,4,5,-12.17154,-76.9904,https://www.laencontre.com.pe/inmueble/d0e9-90cc-bd3bec70-5c8df10e6b3f-5007,43,19,0,30,4,103
40000.0,"5xv7+f2h Carabayllo, Lima, Perú",78.0,Carabayllo,2,1,-11.8838,-77.03449,https://www.laencontre.com.pe/inmueble/7835-8dfd-30100f1a-7dbe4fafc5ca-4c80,43,38,3,16,0,17
480000.0,"San Miguel, Lima, Perú",263.0,San Miguel,6,5,-12.078,-77.09587,https://www.laencontre.com.pe/inmueble/5857-bb66-5ce978d6-141a01880ab-1274,38,49,3,62,3,29
800000.0,"La Encantada De Villa, Chorrillos, Perú",550.0,Chorrillos,5,5,-12.2139,-77.00543,https://www.laencontre.com.pe/inmueble/7d7e-c06a-5abd09b7-a83f778e34a6-48b4,16,6,0,1,0,0
240000.0,"Condominio Puerta Del Sol Asia, Asia, Perú",347.0,Asia,4,3,-12.83236,-76.5356,https://www.laencontre.com.pe/inmueble/75d7-aed0-d9021e96-1370db3d443c-428e,0,1,0,0,0,0
270000.0,"C. 36 121, Comas, Perú",360.0,Comas,4,4,-11.93064,-77.06541,https://www.laencontre.com.pe/inmueble/6a4c-9c24-4a7c070e-8d687cc6f0cb-4666,64,18,1,35,1,17
220000.0,"Urbanización El Golf De Huampaní, Lurigancho-chosica, Perú",234.0,Lurigancho,5,3,-11.97399,-76.77871,https://www.laencontre.com.pe/inmueble/f79e-a104-143d3282-d8b7e55529d4-41fb,11,47,0,0,1,7
700000.0,"Miraflores, Perú",462.0,Miraflores,10,6,-12.11021,-77.03654,https://www.laencontre.com.pe/inmueble/426030,15,25,3,145,5,29
335000.0,"Maranga, Lima",287.0,Lima,6,4,-12.07714,-77.09234,https://www.laencontre.com.pe/inmueble/363a-84d1-d586848b-b4a61b78fa58-49cf,38,45,3,104,4,34
260000.0,"C. Las Mantas, Lima, Perú",578.0,Lima,6,5,-12.30892,-76.84167,https://www.laencontre.com.pe/inmueble/85ea-a307-53cc7c7b-24b74fc7019b-4e60,2,4,0,31,0,0
340000.0,"Av. Guardia Peruana, Chorrillos, Perú",210.0,Chorrillos,5,3,-12.1791,-77.00392,https://www.laencontre.com.pe/inmueble/4104-89bb-c552e582-67b6f4c4c447-4567,54,18,2,35,2,88
299000.0,"Avenida B, As. Los Incas, Chorrillos, Lima, 15067, Per",275.0,Chorrillos,6,3,-12.20086,-77.01745,https://www.laencontre.com.pe/inmueble/cb1e-ab1c-dcb22c83-27aa4b236d15-47dd,36,28,2,27,2,18
110000.0,"Jirón Del Cruce José Carlos Mariátegui, Ah. Mariscal Caceres Sector Iii Etapa 1ra, 2da Y 3ra, San Juan De Lurigancho, Lima, 15453, Per",150.0,San Juan de Lurigancho,5,2,-11.94425,-76.9855,https://www.laencontre.com.pe/inmueble/7405-b2d9-e3ab2d1f-43c5a071a820-4825,46,28,0,25,1,25
95000.0,"Santa María, Huaura, Perú",90.0,Santa María,3,3,-11.11409,-77.58853,https://www.laencontre.com.pe/inmueble/37f9-a148-4bcad1eb-bd2689263c95-4696,6,5,1,4,0,32
950000.0,"Orrantia, Lima",333.0,Lima,4,3,-12.09437,-77.041,https://www.laencontre.com.pe/inmueble/3c70-8fd3-9442c7bb-19a15034f33f-46d8,29,12,4,112,5,23
267000.0,"Alameda Los Horizontes, Lima, Perú",160.0,Lima,4,3,-12.20424,-77.00818,https://www.laencontre.com.pe/inmueble/495f-9cdd-4b1c85bd-b05153f7bb9b-4d9e,35,26,1,20,2,18
145000.0,"Magdalena Del Mar, Lima",105.0,Magdalena del Mar,2,2,-12.09483,-77.06768,https://www.laencontre.com.pe/inmueble/d8e4-a62e-59409fcd-280365959be2-47cd,40,33,4,106,1,53
639000.0,"San Borja, Lima",363.0,San Borja,6,2,-12.09606,-76.9962,https://www.laencontre.com.pe/inmueble/2cb2-9762-11f4ad1e-12d7bca7e50a-4fc3,23,38,2,107,3,31
505000.0,"Jirón Hernán Velarde 68, Lima, Perú",271.0,Lima,4,3,-12.06414,-77.03535,https://www.laencontre.com.pe/inmueble/8b40-b4b3-a3b653c-414eb09edf92-4eee,73,30,18,28,4,68
140000.0,"Zúñiga, Cañete, Lima, Per",2551.0,Zúñiga,4,3,-12.83787,-75.99736,https://www.laencontre.com.pe/inmueble/6267-a701-a75ab699-918ff691750f-49e0,1,0,0,0,0,0
80000.0,"Calle D, Ah. Santa Maria, San Juan De Lurigancho, Lima, 15442, Per",180.0,San Juan de Lurigancho,5,3,-11.96565,-76.97469,https://www.laencontre.com.pe/inmueble/c390-8cbf-870da9aa-acf6973f4756-4728,21,3,0,5,0,14
289000.0,"Santiago De Surco, Lima",320.0,Santiago de Surco,5,4,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/7ae5-8b8c-95e441f6-7f74161bc555-1274,27,19,1,139,5,33
650000.0,"Jirón Juan De La Torre 201-299, Cuadra 2, Ur. Valle Hermoso Este, Santiago De Surco, Lima, 15023, Per",301.0,Santiago de Surco,5,5,-12.10828,-76.97531,https://www.laencontre.com.pe/inmueble/5fad-97ff-40fe421c-ff83a38f6b1e-4429,12,42,0,102,2,33
195000.0,"Los Olivos, Lima",130.0,Los Olivos,3,2,-11.97626,-77.07503,https://www.laencontre.com.pe/inmueble/59be-9e30-541d4b76-63391d6cb61e-492d,81,45,4,70,2,65
360000.0,"Calle El Cortijo 125, La Molina, Perú",180.0,La Molina,3,3,-12.1002,-76.94872,https://www.laencontre.com.pe/inmueble/b03b-8749-a2329a86-f1b142a33cea-1273,0,28,0,20,2,0
640000.0,"Calle Juan Fanning, Miraflores, Perú",200.0,Miraflores,3,2,-12.12918,-77.03134,https://www.laencontre.com.pe/inmueble/705-b17d-3ecfccf0-55452ec85475-442c,14,20,2,191,9,32
165000.0,"Jr. Junin, San Martín De Porres, Perú",209.0,San Martín de Porres,7,7,-12.03025,-77.08673,https://www.laencontre.com.pe/inmueble/8ce2-99b0-9f43d994-8021db31e0cb-4b23,75,24,4,34,1,13
550000.0,"Hidroelectrica, La Molina, Perú",280.0,La Molina,2,2,-12.07308,-76.9429,https://www.laencontre.com.pe/inmueble/19b5-a16d-bbc2783b-f1fef662db7b-4a3e,15,23,2,82,1,33
790944.0,"Av. Andrés Aramburú, San Isidro, Perú",359.0,San Isidro,4,2,-12.10233,-77.02302,https://www.laencontre.com.pe/inmueble/437115,19,19,4,88,6,103
115000.0,"Av. República De Venezuela 1628, Breña, Perú",114.0,Breña,4,3,-12.05543,-77.05517,https://www.laencontre.com.pe/inmueble/7b8f-9beb-e0290f5b-8f3747e09139-4c5a,65,15,11,63,3,113
1597000.0,"La Encantada De Villa, Chorrillos, Perú",2185.0,Chorrillos,6,5,-12.2139,-77.00543,https://www.laencontre.com.pe/inmueble/5d79-8708-57cee650-43329b5e5587-44f1,16,6,0,1,0,0
585000.0,"San Borja, Lima",297.0,San Borja,5,4,-12.09606,-76.9962,https://www.laencontre.com.pe/inmueble/463469,23,38,2,107,3,31
280000.0,"Avenida Los Vicus 387-399, Cuadra 3, Ur. La Capullana, Santiago De Surco, Lima, 15048, Per",207.0,Santiago de Surco,10,6,-12.13548,-77.0013,https://www.laencontre.com.pe/inmueble/23f-b3cb-8e2c0eee-6cb9a8dbd421-466b,40,38,2,28,4,58
190000.0,"Calle Los Hinojos 1310, San Juan De Lurigancho, Perú",265.0,San Juan de Lurigancho,2,1,-12.01252,-77.00493,https://www.laencontre.com.pe/inmueble/769f-862f-a993f626-72f5f630808d-4c7f,88,34,1,80,3,41
120000.0,"Villa El Salvador, Lima",380.0,Villa El Salvador,3,2,-12.21521,-76.94217,https://www.laencontre.com.pe/inmueble/372662,51,62,4,85,0,26
145000.0,"Independencia, Lima",160.0,Independencia,3,2,-11.99224,-77.04677,https://www.laencontre.com.pe/inmueble/7993-b5c1-628a693c-42b094d71e1f-4daa,56,4,2,18,0,0
560000.0,"Pachacamac, Lima",200.0,Pachacamac,3,3,-12.14651,-76.81798,https://www.laencontre.com.pe/inmueble/6bbe-9884-e7feb316-b87b891fa10b-4bea,0,5,0,0,0,0
140000.0,"Av Irene Salvador Cuadra 15 S/n, Santa María 15137, Perú",94.0,Santa María,3,3,-11.09824,-77.58393,https://www.laencontre.com.pe/inmueble/4ea0-8d1b-75e57d64-a53ef1d2e65f-47ed,7,5,0,0,0,0
100000.0,"Santa María, Huaura, Lima, Per",188.0,Santa María,6,2,-11.11409,-77.58853,https://www.laencontre.com.pe/inmueble/2f4d-aeb3-9f9d3d79-b82949d486d9-42bc,6,5,1,4,0,32
235000.0,"Avenida Las Malvas, Ur. Virgen Del Rosario, San Martín De Porres, Lima, 15109, Per",320.0,San Martín de Porres,4,3,-11.9794,-77.08795,https://www.laencontre.com.pe/inmueble/5348-bace-d74eea5f-2044beafecb4-46e5,99,26,2,63,0,15
189000.0,"Magdalena Del Mar, Lima",115.0,Magdalena del Mar,7,4,-12.09483,-77.06768,https://www.laencontre.com.pe/inmueble/a1d8-9779-53fe6761-399ffad11ce1-444b,40,33,4,106,1,53
165000.0,"San Antonio De Padua, Lima, Perú",311.0,Lima,8,5,-12.16177,-76.95718,https://www.laencontre.com.pe/inmueble/8633-88cb-5cab8d92-86b376351a-4fe7,101,36,3,26,1,62
2020500.0,"Las Tres Marías, Lima, Perú",1347.0,Lima,,,-11.98505,-77.07208,https://www.laencontre.com.pe/inmueble/4152-ab58-76b59a50-5f9c20037bce-4564,111,62,4,76,1,22
695000.0,"Playa Caballeros, Punta Hermosa, Perú",212.0,Punta Hermosa,3,5,-12.33037,-76.83068,https://www.laencontre.com.pe/inmueble/973a-80dd-4643ac43-8d84d3c2bbbd-4212,1,15,1,76,2,0
525000.0,"Jirón Gregorio Marañón 129, Cuadra 1, Ur. Santo Tomas, San Borja, Lima, 15036, Per",326.0,San Borja,3,2,-12.10259,-77.00566,https://www.laencontre.com.pe/inmueble/6b6b-8db0-d92c567c-2852cf8b1a46-4881,28,30,3,64,7,54
1339000.0,"Miraflores, Perú",510.0,Miraflores,5,5,-12.11021,-77.03654,https://www.laencontre.com.pe/inmueble/e313-89a6-10db3363-9cd113e3ae61-487a,15,25,3,145,5,29
